trade_date,sector_label,article_count,row_count,weighted_article_count,sentiment_mean,sentiment_sum,weighted_sentiment_sum,sentiment_weighted_mean,positive_count,neutral_count,negative_count,positive_weighted_count,neutral_weighted_count,negative_weighted_count
2025-12-24,SteelMaterials,5,5,4.166666666666666,1.0,1.0,0.1666666666666666,1.0,1,0,0,0.1666666666666666,0.0,0.0
2025-12-24,Technology,8,8,5.166666666666666,0.5,3.0,1.5,0.4736842105263158,3,3,0,1.5,1.6666666666666665,0.0
2025-12-24,Utilities,16,16,9.583333333333332,0.25,1.0,0.3333333333333333,0.2666666666666667,1,3,0,0.3333333333333333,0.9166666666666665,0.0
2025-12-25,Banking,8,8,7.5,1.0,1.0,0.5,1.0,1,0,0,0.5,0.0,0.0
2025-12-25,ConsumerDiscretionary,28,28,20.416666666666664,0.4444444444444444,4.0,2.5,0.43478260869565216,5,3,1,3.0,2.25,0.5
2025-12-25,ConsumerStaples,5,5,3.0,0.5,1.0,0.25,0.5,1,1,0,0.25,0.25,0.0
2025-12-25,Energy,10,10,7.0,0.0,0.0,0.0,0.0,1,1,1,0.5,1.0,0.5
2025-12-25,Healthcare,1,1,0.5,,,,,0,0,0,0.0,0.0,0.0
2025-12-25,IndustrialLogistics,7,7,5.75,0.2,1.0,0.25,0.058823529411764705,1,4,0,0.25,4.0,0.0
2025-12-25,RealEstate,16,16,13.5,0.625,5.0,3.0,0.5,6,1,1,4.0,1.0,1.0
2025-12-25,SteelMaterials,7,7,3.3333333333333335,0.75,3.0,1.0,0.6666666666666666,3,1,0,1.0,0.5,0.0
2025-12-25,Technology,9,9,6.583333333333333,0.6666666666666666,2.0,2.0,0.8888888888888888,2,1,0,2.0,0.25,0.0
2025-12-25,Utilities,17,17,10.416666666666666,0.5,2.0,1.5,0.6666666666666666,2,2,0,1.5,0.75,0.0
2025-12-26,Banking,11,11,9.7,0.0,0.0,0.8,0.25,1,2,1,1.0,2.0,0.2
2025-12-26,ConsumerDiscretionary,22,22,16.366666666666664,0.2,1.0,1.3,0.4285714285714286,2,2,1,1.5,1.3333333333333333,0.2
2025-12-26,ConsumerStaples,5,5,3.3333333333333335,0.5,1.0,0.5,0.6000000000000001,1,1,0,0.5,0.3333333333333333,0.0
2025-12-26,Energy,11,11,7.666666666666666,0.0,0.0,0.0,0.0,0,2,0,0.0,0.6666666666666666,0.0
2025-12-26,Healthcare,2,2,1.5,,,,,0,0,0,0.0,0.0,0.0
2025-12-26,IndustrialLogistics,10,10,9.0,0.5,2.0,2.5,0.7142857142857143,3,0,1,3.0,0.0,0.5
2025-12-26,RealEstate,21,21,19.2,-0.2,-3.0,-2.2,-0.16666666666666669,4,4,7,3.5,4.0,5.7
2025-12-26,SteelMaterials,3,3,1.7,0.0,0.0,0.8,0.6666666666666667,1,0,1,1.0,0.0,0.2
2025-12-26,Technology,8,8,4.699999999999999,0.3333333333333333,2.0,2.3,0.6831683168316832,3,2,1,2.5,0.6666666666666666,0.2
2025-12-26,Utilities,15,15,9.833333333333334,0.3333333333333333,2.0,1.0,0.3333333333333333,2,4,0,1.0,1.9999999999999998,0.0
2025-12-29,Banking,14,14,13.0,0.8,4.0,3.5,0.7777777777777778,4,1,0,3.5,1.0,0.0
2025-12-29,ConsumerDiscretionary,45,45,35.199999999999996,0.4375,7.0,5.7,0.42643391521197005,8,7,1,6.7,5.666666666666666,1.0
2025-12-29,ConsumerStaples,7,7,6.0,0.0,0.0,-0.5,-0.2,1,1,1,0.5,1.0,1.0
2025-12-29,Energy,22,22,18.25,0.0,0.0,0.25,0.1111111111111111,1,2,1,0.5,1.5,0.25
2025-12-29,Healthcare,5,5,4.5,0.25,1.0,0.5,0.14285714285714285,1,3,0,0.5,3.0,0.0
2025-12-29,IndustrialLogistics,20,20,17.416666666666664,0.3125,5.0,5.75,0.3942857142857143,6,9,1,6.0,8.333333333333332,0.25
2025-12-29,RealEstate,34,34,30.28333333333333,0.4,8.0,7.95,0.4599807135969142,9,10,1,8.2,8.833333333333332,0.25
2025-12-29,SteelMaterials,8,8,5.2,0.6,3.0,1.7,0.53125,3,2,0,1.7,1.5,0.0
2025-12-29,Technology,9,9,5.033333333333333,0.5714285714285714,4.0,2.7,0.6694214876033059,4,3,0,2.7,1.3333333333333333,0.0
2025-12-29,Utilities,31,31,21.116666666666664,0.2222222222222222,2.0,1.45,0.30313588850174217,3,5,1,1.7,2.833333333333333,0.25
2025-12-30,Banking,14,14,9.416666666666666,0.75,3.0,1.4166666666666665,0.5862068965517241,3,1,0,1.4166666666666665,1.0,0.0
2025-12-30,ConsumerDiscretionary,14,14,11.833333333333334,,,,,0,0,0,0.0,0.0,0.0
2025-12-30,ConsumerStaples,11,11,7.0,0.6666666666666666,2.0,1.0,0.5,2,1,0,1.0,1.0,0.0
2025-12-30,Energy,12,12,9.25,1.0,3.0,1.4166666666666665,1.0,3,0,0,1.4166666666666665,0.0,0.0
2025-12-30,Healthcare,2,2,1.5,1.0,2.0,1.5,1.0,2,0,0,1.5,0.0,0.0
2025-12-30,IndustrialLogistics,9,9,6.833333333333333,1.0,6.0,4.5,1.0,6,0,0,4.5,0.0,0.0
2025-12-30,RealEstate,12,12,10.5,1.0,6.0,4.5,1.0,6,0,0,4.5,0.0,0.0
2025-12-30,SteelMaterials,12,12,8.583333333333332,0.4,2.0,0.75,0.23076923076923078,3,1,1,1.75,0.5,1.0
2025-12-30,Technology,9,9,6.25,1.0,5.0,2.25,1.0,5,0,0,2.25,0.0,0.0
2025-12-30,Utilities,17,17,11.833333333333332,0.6666666666666666,4.0,2.6666666666666665,0.64,4,2,0,2.6666666666666665,1.5,0.0
2025-12-31,Banking,12,12,8.95,1.0,2.0,0.45,1.0,2,0,0,0.45,0.0,0.0
2025-12-31,ConsumerDiscretionary,18,18,11.233333333333334,0.7142857142857143,5.0,1.9,0.5588235294117646,5,2,0,1.9,1.5,0.0
2025-12-31,ConsumerStaples,9,9,5.833333333333333,0.6,3.0,0.8333333333333333,0.3571428571428571,3,2,0,0.8333333333333333,1.5,0.0
2025-12-31,Energy,9,9,5.283333333333333,0.5,2.0,0.45,0.18367346938775508,2,2,0,0.45,2.0,0.0
2025-12-31,Healthcare,2,2,2.0,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2025-12-31,IndustrialLogistics,8,8,5.7,0.6666666666666666,4.0,2.7,0.6428571428571429,4,2,0,2.7,1.5,0.0
2025-12-31,RealEstate,18,18,14.983333333333334,0.8333333333333334,10.0,6.983333333333333,0.7773654916512058,10,2,0,6.983333333333333,2.0,0.0
2025-12-31,SteelMaterials,7,7,4.033333333333333,1.0,3.0,1.5333333333333332,1.0,3,0,0,1.5333333333333332,0.0,0.0
2025-12-31,Technology,7,7,3.95,0.4,2.0,-0.050000000000000044,-0.016949152542372895,3,1,1,0.95,1.0,1.0
2025-12-31,Utilities,13,13,8.033333333333333,0.75,3.0,2.2,0.8148148148148149,3,1,0,2.2,0.5,0.0
2026-01-05,Banking,28,28,19.733333333333334,0.8333333333333334,5.0,2.1999999999999997,0.9166666666666666,5,1,0,2.1999999999999997,0.2,0.0
2026-01-05,ConsumerDiscretionary,54,54,38.65,0.45454545454545453,10.0,4.616666666666666,0.31513083048919227,10,12,0,4.616666666666667,10.033333333333333,0.0
2026-01-05,ConsumerStaples,31,31,20.78333333333333,0.36363636363636365,4.0,1.9166666666666665,0.28255528255528256,4,7,0,1.9166666666666665,4.866666666666666,0.0
2026-01-05,Energy,23,23,17.78333333333333,0.75,6.0,4.25,0.7798165137614679,6,2,0,4.25,1.2,0.0
2026-01-05,Healthcare,4,4,3.0,0.5,1.0,0.5,0.3333333333333333,1,1,0,0.5,1.0,0.0
2026-01-05,IndustrialLogistics,24,24,21.166666666666664,0.8333333333333334,15.0,13.166666666666668,0.8144329896907219,15,3,0,13.166666666666666,3.0,0.0
2026-01-05,RealEstate,46,46,40.2,0.5454545454545454,12.0,9.7,0.5187165775401069,14,6,2,11.2,6.0,1.5
2026-01-05,SteelMaterials,15,15,8.816666666666666,0.6923076923076923,9.0,5.283333333333334,0.7060133630289532,10,2,1,5.783333333333334,1.2,0.5
2026-01-05,Technology,18,18,12.200000000000001,0.375,3.0,1.3666666666666665,0.26282051282051283,4,3,1,2.3666666666666667,1.8333333333333333,1.0
2026-01-05,Utilities,46,46,32.666666666666664,0.5384615384615384,7.0,6.0,0.6206896551724138,7,6,0,6.0,3.6666666666666665,0.0
2026-01-06,Banking,10,10,8.142857142857142,0.0,0.0,0.0,0.0,0,1,0,0.0,0.1428571428571428,0.0
2026-01-06,ConsumerDiscretionary,8,8,4.75,0.25,1.0,1.0,0.3333333333333333,1,3,0,1.0,2.0,0.0
2026-01-06,ConsumerStaples,7,7,4.892857142857142,0.4,2.0,2.0,0.48275862068965525,2,3,0,2.0,2.142857142857143,0.0
2026-01-06,Energy,12,12,8.142857142857142,-0.25,-1.0,-1.0,-0.5283018867924528,0,3,1,0.0,0.8928571428571428,1.0
2026-01-06,Healthcare,1,1,1.0,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2026-01-06,IndustrialLogistics,8,8,5.892857142857142,0.25,1.0,1.0,0.417910447761194,1,3,0,1.0,1.3928571428571428,0.0
2026-01-06,RealEstate,14,14,11.726190476190476,0.25,2.0,2.0,0.3128491620111732,2,6,0,2.0,4.392857142857142,0.0
2026-01-06,SteelMaterials,6,6,4.142857142857142,0.0,0.0,0.5,0.1891891891891892,1,2,1,1.0,1.1428571428571428,0.5
2026-01-06,Technology,4,4,1.726190476190476,0.0,0.0,0.0,0.0,0,3,0,0.0,1.3928571428571428,0.0
2026-01-06,Utilities,14,14,9.583333333333332,0.0,0.0,0.5,0.125,2,1,2,2.0,0.5,1.5
2026-01-07,Banking,8,8,4.875,0.5,1.0,0.125,0.3333333333333333,1,1,0,0.125,0.25,0.0
2026-01-07,ConsumerDiscretionary,17,17,11.708333333333332,0.6,3.0,2.125,0.6296296296296297,3,2,0,2.125,1.25,0.0
2026-01-07,ConsumerStaples,12,12,7.374999999999999,0.5,3.0,1.4583333333333333,0.5737704918032787,3,3,0,1.4583333333333333,1.0833333333333333,0.0
2026-01-07,Energy,9,9,5.958333333333333,0.3333333333333333,2.0,1.125,0.3103448275862069,2,4,0,1.125,2.5,0.0
2026-01-07,Healthcare,1,1,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1,0,0,0.3333333333333333,0.0,0.0
2026-01-07,IndustrialLogistics,10,10,8.333333333333332,0.6666666666666666,4.0,3.5,0.6363636363636364,4,2,0,3.5,2.0,0.0
2026-01-07,RealEstate,17,17,13.541666666666666,0.3,3.0,1.625,0.20634920634920634,5,3,2,3.625,2.25,2.0
2026-01-07,SteelMaterials,4,4,1.9583333333333333,1.0,3.0,1.4583333333333333,1.0,3,0,0,1.4583333333333333,0.0,0.0
2026-01-07,Technology,10,10,5.625,0.2857142857142857,2.0,0.4583333333333333,0.12087912087912088,2,5,0,0.4583333333333333,3.333333333333333,0.0
2026-01-07,Utilities,24,24,15.291666666666666,0.5454545454545454,6.0,3.7916666666666665,0.6190476190476191,6,5,0,3.7916666666666665,2.333333333333333,0.0
2026-01-08,Banking,13,13,10.842857142857143,0.6666666666666666,4.0,1.8428571428571427,0.4795539033457249,5,0,1,2.8428571428571425,0.0,1.0
2026-01-08,ConsumerDiscretionary,12,12,10.142857142857142,1.0,3.0,1.6428571428571428,1.0,3,0,0,1.6428571428571428,0.0,0.0
2026-01-08,ConsumerStaples,14,14,11.833333333333332,-0.1111111111111111,-1.0,-2.166666666666667,-0.2954545454545455,3,2,4,1.8333333333333333,1.5,4.0
2026-01-08,Energy,12,12,7.176190476190476,0.875,7.0,2.676190476190476,0.8425787106446776,7,1,0,2.676190476190476,0.5,0.0
2026-01-08,Healthcare,2,2,1.5,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2026-01-08,IndustrialLogistics,7,7,5.75,0.6666666666666666,2.0,0.75,0.42857142857142855,2,1,0,0.75,1.0,0.0
2026-01-08,RealEstate,15,15,11.592857142857142,0.625,5.0,2.5928571428571425,0.4636015325670497,6,1,1,3.5928571428571425,1.0,1.0
2026-01-08,SteelMaterials,4,4,1.0928571428571427,1.0,3.0,0.5928571428571427,1.0,3,0,0,0.5928571428571427,0.0,0.0
2026-01-08,Technology,4,4,1.0928571428571427,0.75,3.0,0.5928571428571427,0.5424836601307189,3,1,0,0.5928571428571427,0.5,0.0
2026-01-08,Utilities,12,12,7.976190476190476,0.7142857142857143,5.0,2.4761904761904763,0.6227544910179641,5,2,0,2.4761904761904763,1.5,0.0
2026-01-09,Banking,13,13,8.976190476190476,0.0,0.0,1.3571428571428572,0.456,2,1,2,2.0,0.3333333333333333,0.6428571428571428
2026-01-09,ConsumerDiscretionary,14,14,10.642857142857142,0.3333333333333333,2.0,2.857142857142857,0.6153846153846154,3,2,1,3.0,1.5,0.1428571428571428
2026-01-09,ConsumerStaples,19,19,16.142857142857142,-0.42857142857142855,-3.0,-2.142857142857143,-0.379746835443038,1,2,4,1.0,1.5,3.142857142857143
2026-01-09,Energy,13,13,10.142857142857142,-0.14285714285714285,-1.0,-0.6428571428571428,-0.13846153846153847,2,2,3,1.5,1.0,2.142857142857143
2026-01-09,Healthcare,1,1,1.0,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2026-01-09,IndustrialLogistics,8,8,7.333333333333333,0.25,1.0,1.0,0.30000000000000004,1,3,0,1.0,2.333333333333333,0.0
2026-01-09,RealEstate,17,17,14.833333333333332,0.2857142857142857,2.0,2.5,0.4285714285714286,3,3,1,3.0,2.333333333333333,0.5
2026-01-09,SteelMaterials,8,8,5.642857142857142,0.4,2.0,2.357142857142857,0.75,3,1,1,2.5,0.5,0.1428571428571428
2026-01-09,Technology,7,7,6.142857142857142,0.0,0.0,0.8571428571428572,0.20689655172413798,2,1,2,2.0,1.0,1.1428571428571428
2026-01-09,Utilities,13,13,8.142857142857142,0.0,0.0,0.8571428571428572,0.32432432432432434,1,2,1,1.0,1.5,0.1428571428571428
2026-01-12,Banking,38,38,26.75,0.75,9.0,3.333333333333333,0.6557377049180327,9,3,0,3.333333333333333,1.75,0.0
2026-01-12,ConsumerDiscretionary,52,52,37.83333333333333,0.3888888888888889,7.0,3.5,0.295774647887324,8,9,1,3.9999999999999996,7.333333333333333,0.5
2026-01-12,ConsumerStaples,27,27,19.416666666666664,0.25,4.0,1.583333333333333,0.13669064748201437,8,4,4,5.083333333333333,3.0,3.5
2026-01-12,Energy,15,15,9.333333333333332,0.42857142857142855,3.0,0.9166666666666666,0.2894736842105263,3,4,0,0.9166666666666666,2.25,0.0
2026-01-12,Healthcare,4,4,3.333333333333333,0.3333333333333333,1.0,1.0,0.4285714285714286,1,2,0,1.0,1.3333333333333333,0.0
2026-01-12,IndustrialLogistics,21,21,17.166666666666668,0.6111111111111112,11.0,7.166666666666666,0.5058823529411764,11,7,0,7.166666666666666,7.0,0.0
2026-01-12,RealEstate,36,36,26.666666666666668,0.7894736842105263,15.0,9.25,0.7708333333333334,15,4,0,9.25,2.75,0.0
2026-01-12,SteelMaterials,8,8,3.833333333333333,1.0,5.0,1.9999999999999998,1.0,5,0,0,1.9999999999999998,0.0,0.0
2026-01-12,Technology,19,19,11.916666666666666,0.7,7.0,3.8333333333333335,0.7540983606557378,7,3,0,3.8333333333333335,1.25,0.0
2026-01-12,Utilities,39,39,25.749999999999996,0.5,6.0,2.4166666666666665,0.35802469135802467,6,6,0,2.4166666666666665,4.333333333333333,0.0
2026-01-13,Banking,18,18,10.676190476190476,1.0,4.0,1.176190476190476,1.0,4,0,0,1.176190476190476,0.0,0.0
2026-01-13,ConsumerDiscretionary,19,19,15.842857142857143,0.6666666666666666,4.0,2.3428571428571425,0.6096654275092935,4,2,0,2.3428571428571425,1.5,0.0
2026-01-13,ConsumerStaples,12,12,8.80952380952381,0.5,2.0,0.47619047619047605,0.19230769230769224,3,0,1,1.476190476190476,0.0,1.0
2026-01-13,Energy,14,14,11.476190476190474,0.5,2.0,1.1428571428571428,0.36363636363636365,2,2,0,1.1428571428571428,2.0,0.0
2026-01-13,IndustrialLogistics,8,8,6.533333333333333,0.8333333333333334,5.0,4.2,0.8076923076923077,5,1,0,4.2,1.0,0.0
2026-01-13,RealEstate,19,19,14.676190476190476,0.8571428571428571,6.0,3.8428571428571425,0.7935103244837758,6,1,0,3.8428571428571425,1.0,0.0
2026-01-13,SteelMaterials,12,12,9.176190476190476,0.8333333333333334,5.0,2.676190476190476,0.727979274611399,5,1,0,2.676190476190476,1.0,0.0
2026-01-13,Technology,1,1,0.1428571428571428,1.0,1.0,0.1428571428571428,1.0,1,0,0,0.1428571428571428,0.0,0.0
2026-01-13,Utilities,10,10,6.666666666666666,0.0,0.0,0.0,0.0,1,1,1,1.0,0.5,1.0
2026-01-14,Banking,19,19,11.142857142857142,0.875,7.0,3.3095238095238093,0.7679558011049724,7,1,0,3.3095238095238093,1.0,0.0
2026-01-14,ConsumerDiscretionary,22,22,17.642857142857142,0.5,3.0,1.1428571428571428,0.27586206896551724,3,3,0,1.1428571428571428,3.0,0.0
2026-01-14,ConsumerStaples,12,12,9.142857142857142,0.625,5.0,3.642857142857143,0.5483870967741936,6,1,1,4.642857142857142,1.0,1.0
2026-01-14,Energy,7,7,4.309523809523809,1.0,4.0,1.3095238095238093,1.0,4,0,0,1.3095238095238093,0.0,0.0
2026-01-14,Healthcare,1,1,1.0,,,,,0,0,0,0.0,0.0,0.0
2026-01-14,IndustrialLogistics,12,12,9.642857142857142,0.7,7.0,4.642857142857142,0.6074766355140186,7,3,0,4.642857142857142,3.0,0.0
2026-01-14,RealEstate,20,20,16.142857142857142,0.7142857142857143,5.0,2.8095238095238093,0.5841584158415841,6,0,1,3.8095238095238093,0.0,1.0
2026-01-14,SteelMaterials,5,5,3.0,1.0,3.0,2.0,1.0,3,0,0,2.0,0.0,0.0
2026-01-14,Technology,4,4,2.642857142857143,1.0,2.0,1.1428571428571428,1.0,2,0,0,1.1428571428571428,0.0,0.0
2026-01-14,Utilities,14,14,9.333333333333332,1.0,4.0,3.0,1.0,4,0,0,3.0,0.0,0.0
2026-01-15,Banking,9,9,5.449999999999999,-0.2,-1.0,0.7166666666666668,0.3675213675213676,2,0,3,1.3333333333333333,0.0,0.6166666666666666
2026-01-15,ConsumerDiscretionary,24,24,21.416666666666664,0.2222222222222222,2.0,2.8333333333333335,0.4096385542168675,3,5,1,3.0,3.75,0.1666666666666666
2026-01-15,ConsumerStaples,13,13,9.450000000000001,0.1,1.0,2.7166666666666672,0.3908872901678658,4,3,3,3.3333333333333335,3.0,0.6166666666666666
2026-01-15,Energy,10,10,5.833333333333333,0.0,0.0,0.25,0.075,3,1,3,1.6666666666666665,0.25,1.4166666666666665
2026-01-15,Healthcare,2,2,1.5,,,,,0,0,0,0.0,0.0,0.0
2026-01-15,IndustrialLogistics,12,12,9.533333333333333,0.5714285714285714,4.0,4.133333333333333,0.7469879518072289,5,1,1,4.333333333333333,1.0,0.2
2026-01-15,RealEstate,15,15,12.116666666666667,-0.16666666666666666,-1.0,1.3833333333333333,0.3824884792626728,2,1,3,2.0,1.0,0.6166666666666666
2026-01-15,SteelMaterials,3,3,1.6666666666666665,-1.0,-1.0,-0.1666666666666666,-1.0,0,0,1,0.0,0.0,0.1666666666666666
2026-01-15,Technology,6,6,3.95,0.4,2.0,2.3,0.7796610169491525,3,1,1,2.5,0.25,0.2
2026-01-15,Utilities,19,19,14.083333333333332,0.5,3.0,1.8333333333333333,0.5116279069767442,3,3,0,1.8333333333333333,1.75,0.0
2026-01-16,Banking,13,13,8.7,-0.4,-2.0,0.30000000000000016,0.11111111111111116,1,1,3,1.0,1.0,0.7
2026-01-16,ConsumerDiscretionary,17,17,12.666666666666666,0.25,1.0,1.1666666666666667,0.6363636363636365,2,1,1,1.3333333333333333,0.3333333333333333,0.1666666666666666
2026-01-16,ConsumerStaples,10,10,5.866666666666666,-0.3333333333333333,-2.0,0.30000000000000004,0.09890109890109892,1,2,3,1.0,1.3333333333333333,0.7
2026-01-16,Energy,6,6,4.333333333333333,-0.5,-1.0,-0.3333333333333333,-0.25,0,1,1,0.0,1.0,0.3333333333333333
2026-01-16,Healthcare,2,2,1.3333333333333333,,,,,0,0,0,0.0,0.0,0.0
2026-01-16,IndustrialLogistics,12,12,10.033333333333333,-0.16666666666666666,-1.0,-0.8666666666666667,-0.1911764705882353,2,1,3,1.3333333333333333,1.0,2.2
2026-01-16,RealEstate,16,16,11.533333333333331,0.0,0.0,0.9666666666666668,0.5686274509803922,2,0,2,1.3333333333333333,0.0,0.3666666666666666
2026-01-16,SteelMaterials,6,6,3.5,0.0,0.0,0.8333333333333334,0.38461538461538464,1,1,1,1.0,1.0,0.1666666666666666
2026-01-16,Technology,7,7,4.366666666666667,0.2,1.0,2.6333333333333333,0.7821782178217822,3,0,2,3.0,0.0,0.3666666666666666
2026-01-16,Utilities,12,12,7.666666666666666,0.0,0.0,0.0,0.0,0,1,0,0.0,0.3333333333333333,0.0
2026-01-19,Banking,31,31,21.475,0.5714285714285714,4.0,2.525,0.8487394957983193,5,1,1,2.65,0.2,0.125
2026-01-19,ConsumerDiscretionary,44,44,34.30833333333334,0.6470588235294118,11.0,8.858333333333334,0.7833456153279293,12,4,1,8.983333333333333,2.2,0.125
2026-01-19,ConsumerStaples,17,17,9.658333333333333,0.4,2.0,1.2083333333333333,0.7286432160804021,3,1,1,1.3333333333333333,0.2,0.125
2026-01-19,Energy,26,26,22.15833333333333,0.5,4.0,2.908333333333333,0.5638126009693053,5,2,1,3.033333333333333,2.0,0.125
2026-01-19,Healthcare,2,2,1.5,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2026-01-19,IndustrialLogistics,14,14,12.325,0.5,3.0,3.075,0.7109826589595376,4,1,1,3.2,1.0,0.125
2026-01-19,RealEstate,36,36,29.558333333333334,0.5,9.0,6.108333333333333,0.5065653075328266,10,7,1,6.2333333333333325,5.7,0.125
2026-01-19,SteelMaterials,16,16,11.208333333333332,0.6,3.0,2.458333333333333,0.9076923076923077,4,0,1,2.583333333333333,0.0,0.125
2026-01-19,Technology,19,19,13.725000000000001,0.6153846153846154,8.0,7.275,0.7886178861788619,9,3,1,7.4,1.7,0.125
2026-01-19,Utilities,27,27,19.083333333333336,0.5555555555555556,5.0,3.583333333333333,0.4725274725274725,5,4,0,3.583333333333333,4.0,0.0
2026-01-20,Banking,14,14,10.0,0.8,4.0,1.6666666666666665,0.8333333333333334,4,1,0,1.6666666666666665,0.3333333333333333,0.0
2026-01-20,ConsumerDiscretionary,17,17,14.0,0.8571428571428571,6.0,4.5,0.8181818181818182,6,1,0,4.5,1.0,0.0
2026-01-20,ConsumerStaples,8,8,4.5,1.0,5.0,2.0,1.0,5,0,0,2.0,0.0,0.0
2026-01-20,Energy,12,12,8.25,0.5,2.0,0.41666666666666663,0.23809523809523808,2,2,0,0.41666666666666663,1.3333333333333333,0.0
2026-01-20,IndustrialLogistics,8,8,6.166666666666666,1.0,2.0,1.1666666666666665,1.0,2,0,0,1.1666666666666665,0.0,0.0
2026-01-20,RealEstate,17,17,13.833333333333332,0.6666666666666666,4.0,2.5,0.6521739130434783,4,2,0,2.5,1.3333333333333333,0.0
2026-01-20,SteelMaterials,5,5,3.1666666666666665,0.5,1.0,0.1666666666666666,0.14285714285714282,1,1,0,0.1666666666666666,1.0,0.0
2026-01-20,Technology,3,3,2.25,1.0,1.0,0.25,1.0,1,0,0,0.25,0.0,0.0
2026-01-20,Utilities,12,12,9.833333333333332,0.6666666666666666,4.0,3.333333333333333,0.625,4,2,0,3.333333333333333,2.0,0.0
2026-01-21,Banking,17,17,10.75,0.25,1.0,1.25,0.6521739130434783,2,1,1,1.5,0.1666666666666666,0.25
2026-01-21,ConsumerDiscretionary,16,16,12.666666666666666,0.2857142857142857,2.0,2.0,0.38709677419354843,2,5,0,2.0,3.1666666666666665,0.0
2026-01-21,ConsumerStaples,7,7,5.083333333333334,0.3333333333333333,1.0,1.25,0.7142857142857143,2,0,1,1.5,0.0,0.25
2026-01-21,Energy,9,9,7.75,-0.25,-1.0,-0.25,-0.07692307692307693,0,3,1,0.0,3.0,0.25
2026-01-21,IndustrialLogistics,7,7,4.666666666666666,0.8,4.0,3.0,0.9473684210526316,4,1,0,3.0,0.1666666666666666,0.0
2026-01-21,RealEstate,16,16,15.0,1.0,2.0,2.0,1.0,2,0,0,2.0,0.0,0.0
2026-01-21,SteelMaterials,11,11,7.166666666666666,0.5,1.0,0.5,0.75,1,1,0,0.5,0.1666666666666666,0.0
2026-01-21,Technology,5,5,2.9166666666666665,0.4,2.0,2.25,0.7714285714285715,3,1,1,2.5,0.1666666666666666,0.25
2026-01-21,Utilities,12,12,8.0,0.2,1.0,1.0,0.31578947368421056,1,4,0,1.0,2.1666666666666665,0.0
2026-01-22,Banking,14,14,7.416666666666666,-0.3333333333333333,-1.0,0.5833333333333334,0.41176470588235303,1,0,2,1.0,0.0,0.41666666666666663
2026-01-22,ConsumerDiscretionary,17,17,12.333333333333332,0.4,2.0,1.5,0.42857142857142855,2,3,0,1.5,2.0,0.0
2026-01-22,ConsumerStaples,11,11,7.083333333333333,-0.6,-3.0,-0.5833333333333333,-0.28,0,2,3,0.0,1.5,0.5833333333333333
2026-01-22,Energy,13,13,7.333333333333332,-0.25,-1.0,0.16666666666666677,0.09090909090909097,1,1,2,0.5,1.0,0.3333333333333332
2026-01-22,IndustrialLogistics,7,7,5.416666666666666,-0.2,-1.0,0.5833333333333334,0.17073170731707318,1,2,2,1.0,2.0,0.41666666666666663
2026-01-22,RealEstate,18,18,13.75,-0.5,-3.0,-0.583333333333333,-0.16279069767441853,1,1,4,1.0,1.0,1.583333333333333
2026-01-22,SteelMaterials,8,8,5.0,0.0,0.0,0.8333333333333334,0.7142857142857144,1,0,1,1.0,0.0,0.1666666666666666
2026-01-22,Technology,7,7,3.666666666666666,0.2,1.0,1.6666666666666667,0.7142857142857144,3,0,2,2.0,0.0,0.3333333333333332
2026-01-22,Utilities,9,9,6.0,-0.25,-1.0,-0.16666666666666663,-0.062499999999999986,1,1,2,1.0,0.5,1.1666666666666665
2026-01-23,Banking,11,11,8.95,0.3333333333333333,1.0,1.05,0.7241379310344828,2,0,1,1.25,0.0,0.2
2026-01-23,ConsumerDiscretionary,27,27,21.95,0.2857142857142857,2.0,2.05,0.37614678899082565,4,1,2,3.25,1.0,1.2
2026-01-23,ConsumerStaples,12,12,9.0,0.16666666666666666,1.0,0.6666666666666667,0.16666666666666669,3,1,2,1.8333333333333333,1.0,1.1666666666666665
2026-01-23,Energy,9,9,7.666666666666666,-0.5,-1.0,-0.1666666666666666,-0.14285714285714282,0,1,1,0.0,1.0,0.1666666666666666
2026-01-23,Healthcare,2,2,2.0,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2026-01-23,IndustrialLogistics,8,8,5.533333333333333,0.25,1.0,1.1333333333333333,0.4473684210526316,2,1,1,1.3333333333333333,1.0,0.2
2026-01-23,RealEstate,11,11,8.366666666666667,-0.3333333333333333,-1.0,0.6333333333333334,0.4634146341463415,1,0,2,1.0,0.0,0.3666666666666666
2026-01-23,SteelMaterials,5,5,2.25,0.0,0.0,-0.5833333333333333,-0.3333333333333333,2,0,2,0.5833333333333333,0.0,1.1666666666666665
2026-01-23,Technology,8,8,4.95,0.0,0.0,0.21666666666666673,0.054852320675105495,3,1,3,1.5833333333333333,1.0,1.3666666666666665
2026-01-23,Utilities,13,13,8.333333333333332,0.375,3.0,2.0,0.375,4,3,1,2.1666666666666665,3.0,0.1666666666666666
